level1	level2	level3	p-values	p-values (corrected)	Effect size	Note	Blister: mean rel. freq. (%)	Blister: std. dev. (%)	Flocculent: mean rel. freq. (%)	Flocculent: std. dev. (%)	Non-lithifying cohesive: mean rel. freq. (%)	Non-lithifying cohesive: std. dev. (%)	Non-lithifying loosely cohesive: mean rel. freq. (%)	Non-lithifying loosely cohesive: std. dev. (%)	Pustular: mean rel. freq. (%)	Pustular: std. dev. (%)	JM25	JM25: parent seq. count	JM25: rel. freq. (%)	JM26	JM26: parent seq. count	JM26: rel. freq. (%)	JM27	JM27: parent seq. count	JM27: rel. freq. (%)	JM4	JM4: parent seq. count	JM4: rel. freq. (%)	JM5	JM5: parent seq. count	JM5: rel. freq. (%)	JM6	JM6: parent seq. count	JM6: rel. freq. (%)	JM19	JM19: parent seq. count	JM19: rel. freq. (%)	JM20	JM20: parent seq. count	JM20: rel. freq. (%)	JM21	JM21: parent seq. count	JM21: rel. freq. (%)	JM31	JM31: parent seq. count	JM31: rel. freq. (%)	JM32	JM32: parent seq. count	JM32: rel. freq. (%)	JM33	JM33: parent seq. count	JM33: rel. freq. (%)	JM13	JM13: parent seq. count	JM13: rel. freq. (%)	JM14	JM14: parent seq. count	JM14: rel. freq. (%)	JM15	JM15: parent seq. count	JM15: rel. freq. (%)	JM10	JM10: parent seq. count	JM10: rel. freq. (%)	JM11	JM11: parent seq. count	JM11: rel. freq. (%)	JM12	JM12: parent seq. count	JM12: rel. freq. (%)	JM7	JM7: parent seq. count	JM7: rel. freq. (%)	JM8	JM8: parent seq. count	JM8: rel. freq. (%)	JM9	JM9: parent seq. count	JM9: rel. freq. (%)	JM1	JM1: parent seq. count	JM1: rel. freq. (%)	JM16	JM16: parent seq. count	JM16: rel. freq. (%)	JM17	JM17: parent seq. count	JM17: rel. freq. (%)	JM18	JM18: parent seq. count	JM18: rel. freq. (%)	JM2	JM2: parent seq. count	JM2: rel. freq. (%)	JM22	JM22: parent seq. count	JM22: rel. freq. (%)	JM23	JM23: parent seq. count	JM23: rel. freq. (%)	JM24	JM24: parent seq. count	JM24: rel. freq. (%)	JM28	JM28: parent seq. count	JM28: rel. freq. (%)	JM29	JM29: parent seq. count	JM29: rel. freq. (%)	JM3	JM3: parent seq. count	JM3: rel. freq. (%)	JM30	JM30: parent seq. count	JM30: rel. freq. (%)	
"Phages, Prophages, Transposable elements, Plasmids"	"Phages, Prophages"	Phage_tail_proteins_2	0.646895979279	0.69648640332	0.0822627403194		0.00084216822803	0.000847766312991	0.000252992906079	0.000565709335818	0.000669935954123	0.000947432512242	0.000465445338099	0.0010407674158	0.000257230184735	0.000579255103945	0.0	63024.0	0.0	1.0	62858.0	0.00159088739699	0.0	67825.0	0.0	1.0	63159.0	0.00158330562548	0.0	52487.0	0.0	1.0	53225.0	0.0018788163457	0.0	68346.0	0.0	1.0	65878.0	0.00151795743647	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	0.0	45811.0	0.0	1.0	49756.0	0.00200980786237	0.0	33384.0	0.0	0.0	33183.0	0.0	1.0	35808.0	0.0027926720286	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	1.0	72703.0	0.00137545905946	0.0	75464.0	0.0	1.0	58435.0	0.00171130315735	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Phages, Prophages, Transposable elements, Plasmids"	Transposable elements	Tn552	0.734377437116	0.769542503703	0.0669341295373		0.000510179955589	0.000722231532789	0.000614753377236	0.00088956988443	0.00128429880496	0.00181627278811	0.00138454407585	0.00139140454252	0.000816558234937	0.00117926795773	1.0	63024.0	0.00158669713125	0.0	62858.0	0.0	1.0	67825.0	0.00147438260229	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	1.0	65878.0	0.00151795743647	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	1.0	46071.0	0.00217056282694	2.0	51909.0	0.00385289641488	0.0	45811.0	0.0	0.0	49756.0	0.0	1.0	33384.0	0.00299544692068	0.0	33183.0	0.0	1.0	35808.0	0.0027926720286	1.0	39696.0	0.00251914550584	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	1.0	34091.0	0.00293332551113	1.0	46503.0	0.002150398899	0.0	54600.0	0.0	1.0	36063.0	0.00277292515875	1.0	51492.0	0.00194204925037	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Phages, Prophages, Transposable elements, Plasmids"	"Phages, Prophages"	Phage_neck_proteins	0.803441163968	0.826271186114	0.0546875		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000148828127325	0.00049360705659	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	1.0	55993.0	0.00178593752791	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Phages, Prophages, Transposable elements, Plasmids"	"Phages, Prophages"	T7-like_phage_core_proteins	0.803441163968	0.823570953479	0.0546875		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000285217192892	0.000945958412582	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	2.0	58435.0	0.00342260631471	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Fosfomycin_resistance	2.24566941224e-23	2.11317491692e-20	0.980101790552		0.0	0.0	0.0	0.0	0.00539151063021	0.000732462729288	0.0	0.0	0.0	0.0	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	3.0	51909.0	0.00577934462232	2.0	45811.0	0.00436576368121	3.0	49756.0	0.00602942358711	0.0	33384.0	0.0	0.0	33183.0	0.0	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Cobalt-zinc-cadmium_resistance	6.73526089809e-05	0.000597913255198	0.569515426495		0.748651904341	0.0477436163849	0.612254720303	0.0584285460138	0.539839514004	0.124866948202	0.407355617428	0.0973516432937	0.552415627553	0.107948727624	502.0	63024.0	0.796521959888	484.0	62858.0	0.769989500143	510.0	67825.0	0.751935127165	482.0	63159.0	0.763153311484	401.0	52487.0	0.763998704441	344.0	53225.0	0.646312822922	344.0	68346.0	0.503321335557	406.0	65878.0	0.616290719208	530.0	87555.0	0.605333790189	293.0	42357.0	0.691739263876	239.0	39889.0	0.599162676427	303.0	46071.0	0.657680536563	312.0	51909.0	0.601051840721	299.0	45811.0	0.652681670341	182.0	49756.0	0.365785030951	148.0	33384.0	0.443326144261	106.0	33183.0	0.319440677455	112.0	35808.0	0.312779267203	160.0	39696.0	0.403063280935	207.0	34498.0	0.600034784625	142.0	38852.0	0.365489550088	398.0	55993.0	0.710803136106	358.0	57896.0	0.618350145088	366.0	72703.0	0.503418015763	430.0	75464.0	0.569808120428	451.0	58435.0	0.771797723967	135.0	34091.0	0.395998944003	222.0	46503.0	0.477388555577	309.0	54600.0	0.565934065934	140.0	36063.0	0.388209522225	298.0	51492.0	0.57873067661	367.0	69331.0	0.529344737563	312.0	60092.0	0.519203887373	
"Virulence, Disease and Defense"	Streptococcus agalactiae virulome	Streptococcus_agalactiae_virulome	0.000115440657168	0.000869037267163	0.551724036472		0.000264449521875	0.00059132710753	0.0012211753939	0.0016729596478	0.00407942527361	0.000213605703452	0.000964686491546	0.00136552792917	0.000138676251969	0.000459937095115	1.0	63024.0	0.00158669713125	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	1.0	68346.0	0.00146314341732	0.0	65878.0	0.0	1.0	87555.0	0.00114213922677	2.0	42357.0	0.00472176971929	0.0	39889.0	0.0	0.0	46071.0	0.0	2.0	51909.0	0.00385289641488	2.0	45811.0	0.00436576368121	2.0	49756.0	0.00401961572474	1.0	33384.0	0.00299544692068	0.0	33183.0	0.0	1.0	35808.0	0.0027926720286	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	1.0	60092.0	0.00166411502363	
"Virulence, Disease and Defense"	Toxins and superantigens	Diphtheria_toxin	0.000189553722394	0.00132125965017	0.534637100364		0.0	0.0	0.0	0.0	0.0	0.0	0.00403233416452	0.00340288881774	0.0	0.0	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	1.0	35808.0	0.0027926720286	3.0	39696.0	0.00755743651753	3.0	34498.0	0.00869615629892	2.0	38852.0	0.00514774014208	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Multidrug_Resistance_Efflux_Pumps	0.000300368919055	0.00185952074231	0.518131552788		0.333953121122	0.017509631935	0.344227277405	0.0327466242007	0.405466952444	0.0200802573946	0.29559624404	0.0577158305156	0.401742568391	0.0447798923576	220.0	63024.0	0.349073368875	220.0	62858.0	0.349995227338	240.0	67825.0	0.353851824548	205.0	63159.0	0.324577653224	164.0	52487.0	0.312458323013	167.0	53225.0	0.313762329732	217.0	68346.0	0.317502121558	232.0	65878.0	0.352166125262	292.0	87555.0	0.333504654217	134.0	42357.0	0.316358571192	133.0	39889.0	0.333425255083	190.0	46071.0	0.412406937119	196.0	51909.0	0.377583848658	190.0	45811.0	0.414747549715	211.0	49756.0	0.42406945896	102.0	33384.0	0.305535585909	137.0	33183.0	0.412862007655	105.0	35808.0	0.293230563003	98.0	39696.0	0.246876259573	96.0	34498.0	0.278277001565	92.0	38852.0	0.236796046536	233.0	55993.0	0.416123444002	269.0	57896.0	0.464626226337	291.0	72703.0	0.400258586303	302.0	75464.0	0.400190819464	247.0	58435.0	0.422691879867	137.0	34091.0	0.401865595025	168.0	46503.0	0.361267015031	232.0	54600.0	0.424908424908	117.0	36063.0	0.324432243574	246.0	51492.0	0.477744115591	227.0	69331.0	0.327414864923	240.0	60092.0	0.399387605671	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Zinc_resistance	0.000354624626284	0.00204725014315	0.512019150088		0.0357686685464	0.0113759523175	0.0375113508523	0.00248552937153	0.0470982458859	0.00722277944845	0.0247315850364	0.00901966228836	0.0223084635867	0.00777006459678	22.0	63024.0	0.0349073368875	21.0	62858.0	0.0334086353368	11.0	67825.0	0.0162182086251	20.0	63159.0	0.0316661125097	27.0	52487.0	0.0514413092766	25.0	53225.0	0.0469704086426	23.0	68346.0	0.0336522985983	26.0	65878.0	0.0394668933483	33.0	87555.0	0.0376905944835	15.0	42357.0	0.0354132728947	15.0	39889.0	0.037604352077	19.0	46071.0	0.0412406937119	28.0	51909.0	0.0539405498083	17.0	45811.0	0.0371089912903	25.0	49756.0	0.0502451965592	13.0	33384.0	0.0389408099688	10.0	33183.0	0.0301359129675	8.0	35808.0	0.0223413762288	6.0	39696.0	0.0151148730351	10.0	34498.0	0.0289871876631	5.0	38852.0	0.0128693503552	8.0	55993.0	0.0142875002232	16.0	57896.0	0.0276357606743	21.0	72703.0	0.0288846402487	31.0	75464.0	0.0410791900774	13.0	58435.0	0.0222469410456	5.0	34091.0	0.0146666275557	12.0	46503.0	0.0258047867879	12.0	54600.0	0.021978021978	5.0	36063.0	0.0138646257937	10.0	51492.0	0.0194204925037	17.0	69331.0	0.0245200559634	8.0	60092.0	0.013312920189	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Beta-lactamase	0.00107261710261	0.0048760033505	0.468976040315		0.205511041101	0.0317205931653	0.184873073851	0.0339371284283	0.127722004105	0.0211589384925	0.126737791699	0.0270131367908	0.153712232722	0.0304296136747	123.0	63024.0	0.195163747144	142.0	62858.0	0.225906010373	102.0	67825.0	0.150387025433	118.0	63159.0	0.186830063807	121.0	52487.0	0.230533274906	130.0	53225.0	0.244246124941	165.0	68346.0	0.241418663857	102.0	65878.0	0.15483165852	143.0	87555.0	0.163325909428	77.0	42357.0	0.181788134193	87.0	39889.0	0.218105242047	69.0	46071.0	0.149768835059	62.0	51909.0	0.119439788861	49.0	45811.0	0.10696121019	78.0	49756.0	0.156765013265	36.0	33384.0	0.107836089145	35.0	33183.0	0.105475695386	32.0	35808.0	0.0893655049151	63.0	39696.0	0.158706166868	49.0	34498.0	0.142037219549	61.0	38852.0	0.157006074333	128.0	55993.0	0.228600003572	77.0	57896.0	0.132997098245	106.0	72703.0	0.145798660303	141.0	75464.0	0.186844058094	93.0	58435.0	0.159151193634	39.0	34091.0	0.114399694934	66.0	46503.0	0.141926327334	87.0	54600.0	0.159340659341	46.0	36063.0	0.127554557302	92.0	51492.0	0.178668531034	99.0	69331.0	0.142793267081	76.0	60092.0	0.126472741796	
"Virulence, Disease and Defense"	Adhesion	Mediator_of_hyperadherence_YidE_in_Enterobacteria_and_its_conserved_region	0.00238384362036	0.00911868636892	0.435206619361		0.0052843134435	0.00265215224814	0.00375214548498	0.00149354477475	0.00678907386454	0.000938128086092	0.000502265216125	0.00112309916599	0.00366961616098	0.00242467168306	2.0	63024.0	0.0031733942625	5.0	62858.0	0.00795443698495	3.0	67825.0	0.00442314780686	3.0	63159.0	0.00474991687645	5.0	52487.0	0.00952616838455	1.0	53225.0	0.0018788163457	4.0	68346.0	0.00585257366927	1.0	65878.0	0.00151795743647	3.0	87555.0	0.00342641768032	1.0	42357.0	0.00236088485965	2.0	39889.0	0.00501391361027	2.0	46071.0	0.00434112565388	3.0	51909.0	0.00577934462232	3.0	45811.0	0.00654864552182	4.0	49756.0	0.00803923144947	0.0	33384.0	0.0	1.0	33183.0	0.00301359129675	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	2.0	55993.0	0.00357187505581	3.0	57896.0	0.00518170512643	6.0	72703.0	0.00825275435677	3.0	75464.0	0.00397540549136	1.0	58435.0	0.00171130315735	1.0	34091.0	0.00293332551113	1.0	46503.0	0.002150398899	4.0	54600.0	0.00732600732601	0.0	36063.0	0.0	3.0	51492.0	0.00582614775111	1.0	69331.0	0.00144235623314	1.0	60092.0	0.00166411502363	
"Virulence, Disease and Defense"	Bacterial cyanide production and tolerance mechanisms	Bacterial_cyanide_production_and_tolerance_mechanisms	0.00337044938085	0.011449793745	0.419780405338		0.0	0.0	0.0	0.0	0.00855845338419	0.00821736777277	0.00962998982299	0.0096857444869	0.000152625152625	0.000506200364828	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	9.0	45811.0	0.0196459365655	3.0	49756.0	0.00602942358711	0.0	33384.0	0.0	3.0	33183.0	0.00904077389025	2.0	35808.0	0.00558534405719	11.0	39696.0	0.0277106005643	0.0	34498.0	0.0	6.0	38852.0	0.0154432204262	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	1.0	54600.0	0.0018315018315	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	"Bacteriocins, ribosomally synthesized antibacterial peptides"	Tolerance_to_colicin_E2	0.00490598435338	0.0154399039349	0.402483314604		0.00224433344931	0.00199646721321	0.00460724707851	0.000932866583566	0.0	0.0	0.000428978345173	0.000959224740683	0.00140554196359	0.00243556060374	2.0	63024.0	0.0031733942625	2.0	62858.0	0.00318177479398	1.0	67825.0	0.00147438260229	0.0	63159.0	0.0	0.0	52487.0	0.0	3.0	53225.0	0.00563644903711	2.0	68346.0	0.00292628683464	4.0	65878.0	0.00607182974589	4.0	87555.0	0.00456855690709	2.0	42357.0	0.00472176971929	2.0	39889.0	0.00501391361027	2.0	46071.0	0.00434112565388	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	1.0	38852.0	0.00257387007104	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	3.0	54600.0	0.00549450549451	2.0	36063.0	0.0055458503175	3.0	51492.0	0.00582614775111	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	BlaR1_Family_Regulatory_Sensor-transducer_Disambiguation	0.00550977664062	0.0171678801948	0.397008714307		0.0412289905353	0.00536904762293	0.0332394033943	0.00809569921481	0.0157054564664	0.00310437877801	0.0192420240112	0.00860417995773	0.0276301187597	0.0134867542903	28.0	63024.0	0.044427519675	29.0	62858.0	0.0461357345127	31.0	67825.0	0.0457058606708	26.0	63159.0	0.0411659462626	16.0	52487.0	0.0304837388306	21.0	53225.0	0.0394551432597	23.0	68346.0	0.0336522985983	19.0	65878.0	0.028841191293	17.0	87555.0	0.0194163668551	19.0	42357.0	0.0448568123333	16.0	39889.0	0.0401113088821	15.0	46071.0	0.0325584424041	8.0	51909.0	0.0154115856595	9.0	45811.0	0.0196459365655	6.0	49756.0	0.0120588471742	1.0	33384.0	0.00299544692068	7.0	33183.0	0.0210951390772	5.0	35808.0	0.013963360143	9.0	39696.0	0.0226723095526	10.0	34498.0	0.0289871876631	10.0	38852.0	0.0257387007104	26.0	55993.0	0.0464343757255	7.0	57896.0	0.012090645295	12.0	72703.0	0.0165055087135	14.0	75464.0	0.018551892293	29.0	58435.0	0.0496277915633	7.0	34091.0	0.0205332785779	9.0	46503.0	0.019353590091	14.0	54600.0	0.025641025641	3.0	36063.0	0.00831877547625	18.0	51492.0	0.0349568865066	24.0	69331.0	0.0346165495954	27.0	60092.0	0.044931105638	
"Virulence, Disease and Defense"	"Bacteriocins, ribosomally synthesized antibacterial peptides"	Bacitracin_Stress_Response	0.00786012306466	0.0226188862503	0.379861069236		0.0	0.0	0.000252992906079	0.000565709335818	0.0	0.0	0.00180652182283	0.00196297773538	0.0	0.0	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	1.0	65878.0	0.00151795743647	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	1.0	35808.0	0.0027926720286	0.0	39696.0	0.0	1.0	34498.0	0.00289871876631	2.0	38852.0	0.00514774014208	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Resistance_to_Vancomycin	0.0100474611533	0.0274048143342	0.36765223312		0.0	0.0	0.00237048015482	0.00280676516302	0.0	0.0	0.00696278355925	0.00761118809775	0.0	0.0	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	1.0	42357.0	0.00236088485965	3.0	39889.0	0.0075208704154	2.0	46071.0	0.00434112565388	0.0	51909.0	0.0	0.0	45811.0	0.0	0.0	49756.0	0.0	0.0	33384.0	0.0	0.0	33183.0	0.0	2.0	35808.0	0.00558534405719	9.0	39696.0	0.0226723095526	2.0	34498.0	0.00579743753261	3.0	38852.0	0.00772161021312	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
"Virulence, Disease and Defense"	Resistance to antibiotics and toxic compounds	Methicillin_resistance_in_Staphylococci	0.0120884612987	0.0316859110922	0.358252716291		0.0211001783062	0.00563586431976	0.02936792898	0.0132361326851	0.0174908536928	0.00772859112464	0.0249099344778	0.00983290404704	0.0127064882882	0.00570943514812	12.0	63024.0	0.019040365575	18.0	62858.0	0.0286359731458	18.0	67825.0	0.0265388868411	14.0	63159.0	0.0221662787568	6.0	52487.0	0.0114314020615	10.0	53225.0	0.018788163457	20.0	68346.0	0.0292628683464	10.0	65878.0	0.0151795743647	16.0	87555.0	0.0182742276283	10.0	42357.0	0.0236088485965	22.0	39889.0	0.055153049713	16.0	46071.0	0.0347290052311	14.0	51909.0	0.0269702749042	8.0	45811.0	0.0174630547248	4.0	49756.0	0.00803923144947	4.0	33384.0	0.0119817876827	4.0	33183.0	0.012054365187	9.0	35808.0	0.0251340482574	14.0	39696.0	0.0352680370818	10.0	34498.0	0.0289871876631	14.0	38852.0	0.0360341809945	12.0	55993.0	0.0214312503349	10.0	57896.0	0.0172723504214	8.0	72703.0	0.0110036724757	12.0	75464.0	0.0159016219654	8.0	58435.0	0.0136904252588	4.0	34091.0	0.0117333020445	10.0	46503.0	0.02150398899	4.0	54600.0	0.00732600732601	4.0	36063.0	0.011091700635	0.0	51492.0	0.0	8.0	69331.0	0.0115388498651	6.0	60092.0	0.00998469014178	
"Virulence, Disease and Defense"	C jejuni colonization of chick caeca	C_jejuni_colonization_of_chick_caeca	0.0132270220936	0.0339145171392	0.353612278799		0.0271397671683	0.00924818865111	0.0219284939289	0.00943129672163	0.0163177010944	0.000854422813809	0.0117722998936	0.00551939291953	0.015443031193	0.00603023673423	14.0	63024.0	0.0222137598375	26.0	62858.0	0.0413630723217	22.0	67825.0	0.0324364172503	16.0	63159.0	0.0253328900078	6.0	52487.0	0.0114314020615	16.0	53225.0	0.0300610615312	25.0	68346.0	0.0365785854329	14.0	65878.0	0.0212514041106	27.0	87555.0	0.0308377591228	6.0	42357.0	0.0141653091579	8.0	39889.0	0.0200556544411	4.0	46071.0	0.00868225130776	8.0	51909.0	0.0154115856595	8.0	45811.0	0.0174630547248	8.0	49756.0	0.0160784628989	4.0	33384.0	0.0119817876827	6.0	33183.0	0.0180815477805	7.0	35808.0	0.0195487042002	4.0	39696.0	0.0100765820234	2.0	34498.0	0.00579743753261	2.0	38852.0	0.00514774014208	10.0	55993.0	0.0178593752791	8.0	57896.0	0.0138178803372	10.0	72703.0	0.0137545905946	2.0	75464.0	0.00265027032757	16.0	58435.0	0.0273808505177	5.0	34091.0	0.0146666275557	5.0	46503.0	0.010751994495	9.0	54600.0	0.0164835164835	9.0	36063.0	0.0249563264287	7.0	51492.0	0.0135943447526	10.0	69331.0	0.0144235623314	9.0	60092.0	0.0149770352127	
"Virulence, Disease and Defense"	Adhesion	Adhesins_in_Staphylococcus	0.0142149041298	0.0361519588815	0.349867233979		0.0	0.0	0.0	0.0	0.00136977668268	0.00097421957565	0.000502265216125	0.00112309916599	0.0	0.0	0.0	63024.0	0.0	0.0	62858.0	0.0	0.0	67825.0	0.0	0.0	63159.0	0.0	0.0	52487.0	0.0	0.0	53225.0	0.0	0.0	68346.0	0.0	0.0	65878.0	0.0	0.0	87555.0	0.0	0.0	42357.0	0.0	0.0	39889.0	0.0	0.0	46071.0	0.0	1.0	51909.0	0.00192644820744	1.0	45811.0	0.00218288184061	0.0	49756.0	0.0	0.0	33384.0	0.0	1.0	33183.0	0.00301359129675	0.0	35808.0	0.0	0.0	39696.0	0.0	0.0	34498.0	0.0	0.0	38852.0	0.0	0.0	55993.0	0.0	0.0	57896.0	0.0	0.0	72703.0	0.0	0.0	75464.0	0.0	0.0	58435.0	0.0	0.0	34091.0	0.0	0.0	46503.0	0.0	0.0	54600.0	0.0	0.0	36063.0	0.0	0.0	51492.0	0.0	0.0	69331.0	0.0	0.0	60092.0	0.0	
